,provider_id,npi_list,tin,tin_type
1298,122862,"[1730226465, 1730226473, 1487792677, 1386781953, 1184992331, 1326186529, 1053458885, 1205035425, 1780722033, 1801934005, 1538206297, 1679062434, 1679921241, 1700266210, 1912045196, 1659419828, 1508904780]",943303140,ein
1299,319251,[1013327774],465513384,ein
1300,187986,[1891742920],000000000,ein
1301,612627,"[1801854393, 1740668847]",473340146,ein
1302,600,"[1598703563, 1003866468, 1396378030, 1700060845, 1699726851, 1053362756, 1730549049]",330587175,ein
1303,513129,"[1114313483, 1013586379, 1336489293, 1053080572, 1811373947, 1760867899]",473924272,ein
1304,355405,"[1831276385, 1972817724]",510348176,ein
1305,178873,[1003138736],392060266,ein
1306,147012,[1992022297],263177194,ein
1307,51811,[0],841284513,ein
1308,239088,"[1447268784, 1528434172, 1679821433, 1407159619]",412088579,ein
1309,195554,[0],770003859,ein
1310,708338,[1588740229],330221623,ein
1311,711276,"[1003933094, 1083640213, 1639296387, 1699043000]",611677183,ein
1312,461113,[1639122757],770337276,ein
1313,436737,[1275130403],850965759,ein
1314,793105,"[1750478293, 1922171529]",382621935,ein
1315,38865,[1942537733],263494212,ein
1316,580839,[1174950851],421585322,ein
1317,102914,[1962751586],460783284,ein
1318,444740,[0],680342989,ein
1319,679218,[1225669161],844000208,ein
1320,88494,"[1003471657, 1164535571]",202132803,ein
1321,534738,"[1063894673, 1740687359]",472415976,ein
1322,182843,"[1356391577, 1144290693, 1467402883, 1205886686]",592154162,ein
1323,558938,[1932410677],954192251,ein
1324,435975,"[0, 1962481820]",751093698,ein
1325,200575,[1982965612],455320930,ein
1326,665502,"[0, 1043643570, 1154839389, 1689132391, 1063945574, 1215291489, 1326419136, 1518483981, 1801360847, 1649738311, 1174082671, 1467929513, 1932632874, 1033482245, 1114448909, 1073072534, 1013475789, 1578021291, 1619210788, 1487956249, 1326507450, 1649739897, 1689133506, 1568921708, 1245755248, 1740749621, 1154798114, 1447710140, 1558669648, 1972966190, 1427657071, 1417362179, 1063970770, 1548703861, 1710497995]",270678094,ein
1327,13221,"[1952357964, 1376729483, 1740242718, 1003862012, 1710416136, 1972559961, 1376583617]",330848300,ein
1328,289221,[1164466488],330479454,ein
1329,303142,[1679830509],204125970,ein
1330,32497,[1194758185],431061243,ein
1331,656956,[1164786943],582675894,ein
1332,411175,[1508261025],410682405,ein
1333,637346,"[1134137243, 1235218074, 1831166560, 1316053044, 1528041050, 1437473121, 1245292200, 1376694364, 1710956719, 1144282401, 1740241710, 1659389104, 1225098973, 1881603967, 1891830105, 1386856821, 1316907553, 1942266267, 1346251550, 1679513279, 1013353473, 1679676597, 1932207107, 1205810611, 1780797704, 1952362675, 1144512153, 1003889528, 1245254614, 1104882984, 1578533477, 1194822338, 1245452937, 1659463263, 1265492821, 1831244383, 1679776934, 1417971839, 1528153129, 1255393518]",330406164,ein
1334,469699,[1437274495],203822864,ein
1335,425291,"[0, 1518960681, 1518979905, 1528094463, 1306134929, 1023096054, 1407014640, 1831172139, 1225011307, 1598769176, 1124194105, 1285898940, 1376971176, 1922056746, 1730135971, 1275829269, 1215934310, 1871903021]",824957103,ein
1336,313584,[1831219807],954175521,ein
1337,214468,"[1568574366, 1831263045, 1700988128, 1003980350, 1467502708, 1558473355, 1043322944, 1407263569, 1043384324, 1033283395, 1144332040, 1275775447, 1336213594, 1427122191]",203276168,ein
1338,313929,[1386681286],621369436,ein
1339,63319,"[1780742981, 1740413798, 1376619031, 1952634008, 1356779797, 1871826925, 1700855756, 1043338957]",940562680,ein
1340,573290,[1962765693],275073382,ein
1341,219636,"[1376105205, 1114451663, 1205497500]",465204199,ein
1342,734975,"[1013514199, 1750988770]",851644866,ein
1343,332007,"[1740426667, 1467520452]",330883047,ein
1344,467070,[1669083655],852493327,ein
1345,35518,[1164524054],330670934,ein
1346,130076,"[1295781615, 1881760452]",510508959,ein
1347,348501,[1295938330],000000000,ein
1348,470722,"[1164462164, 1841241585]",952650593,ein
1349,574227,"[1003961251, 1255456216]",940382330,ein
1350,108648,[1669405684],474003673,ein
1351,758322,[1932496908],273205326,ein
1352,227671,[1174902506],473448494,ein
1353,71515,"[1003911207, 1407319759]",834050467,ein
1354,155013,[1932147378],954755034,ein
1355,695890,[1285122556],820904466,ein
1356,144116,[1326485293],455419599,ein
1357,627159,"[1750756011, 1801269659]",943363703,ein
1358,513275,[1366485385],943373264,ein
1359,373224,"[1427672773, 1851982110]",844582670,ein
1360,64829,[1922185636],941708999,ein
1361,222800,[1083019822],471602909,ein
1362,732669,[1134543382],464682904,ein
1363,477762,[1184798837],205834466,ein
1364,390891,[1750392353],237131209,ein
1365,489065,[1871915678],464150758,ein
1366,564517,[0],952281302,ein
1367,343354,"[1902964109, 1689732885, 1265590442, 1780742981, 1134247281, 1356779797, 1881712933, 1396813523, 1659439834, 1730238007, 1740413798, 1740348929, 1376619031, 1952634008, 1871826925, 1043338957]",940562680,ein
1368,658941,"[1538438437, 1164533014]",570996421,ein
1369,451970,[1306993696],203129352,ein
1370,200064,[1104258896],000000000,ein
1371,15665,[1366643751],205991988,ein
1372,579255,"[0, 1720351786, 1023096104, 1003065418, 1982841227, 1851702583, 1922248392, 1033374517, 1649413022, 1811133820]",593123992,ein
1373,504619,[1033684279],832077827,ein
1374,730168,"[1831177203, 1619111416, 1366686248, 1487017471]",941156621,ein
1375,610864,[1831149772],000000000,ein
1376,630203,[1245310184],000000000,ein
1377,199049,[0],203574032,ein
1378,319313,[0],330117313,ein
1379,752303,[1669491635],954177045,ein
1380,278774,"[1972952216, 1780989301]",273179020,ein
1381,21295,"[0, 1215494612, 1306303706, 1891463915]",825299166,ein
1382,3507,"[1942542808, 1598782906, 1912924176, 1104843523, 1023035136, 1275550378, 1700349479]",710415188,ein
1383,180052,[1497130660],474433133,ein
1384,706202,[1750789814],383934205,ein
1385,242883,"[1740792308, 1528382181]",271769762,ein
1386,477948,[1053312652],942954214,ein
1387,115387,"[0, 1710130539]",208149544,ein
1388,439581,[1780689802],770525632,ein
1389,470500,"[1427176338, 1558463927, 1023214798, 1336267137, 1770953960, 1457454498, 1508968751]",237064656,ein
1390,610343,[1740241181],611491504,ein
1391,577105,"[1033274485, 1124675988]",941572781,ein
1392,681528,[1396869715],271531002,ein
1393,95890,[1588227029],834056416,ein
1394,560987,"[1962488007, 1003974296]",953532129,ein
1395,463293,[1700985397],462188196,ein
1396,228518,[1154515039],260830678,ein
1397,605009,"[1336723337, 1033401351]",521590951,ein
1398,209259,[1093037020],271512192,ein
1399,449748,[1811052947],450857137,ein
1400,114409,[1760732002],454620753,ein
1401,53058,[0],954582647,ein
1402,410667,[1821320417],271783292,ein
1403,661248,"[1487110433, 1902095961, 1689141798, 1992271415, 1932491685, 1568939791, 1164611174, 1720555907, 1275000432, 1851867246, 1184190597, 1285071241, 1922297985, 1619444882, 1982893988, 1851868020, 1194292409, 1174090476, 1992271399, 1114494325, 1336615731, 1174090336, 1033350665, 1801362496, 1669948055, 1750858874, 1659551695, 1447726831, 1184298416, 1992271381, 1952877516, 1245707413, 1295202463, 1790252955, 1235603978, 1902373202, 1013194455, 1982171153, 1376010546, 1942776315, 1649746157, 1649747817, 1114323243, 1811186869, 1235737701, 1861683252, 1568651578, 1902372394, 1356817811, 1548737794, 1447727623, 1073089447, 1952877367, 1588847073, 1417424680, 1316414626, 1811186851, 1164998571, 1437625837, 1346717592, 1033685698, 1083181390, 1801363072, 1538358510, 1932534609, 1396211801, 1023207065, 1922575216, 1548737703, 1649746108, 1700352176, 1083180665, 1366919573, 1659848067, 1811464084, 1407323660, 1689141855, 1346839990, 1205392297, 1861969032, 1770050932, 1598232761, 1023585148]",260656668,ein
1404,692483,"[1093177115, 1427348788, 1417313586, 1033526785, 1114347333]",810981716,ein
1405,299575,[1740733708],474903308,ein
1406,538584,"[1306167994, 1265660476]",200401114,ein
1407,686910,"[1457754673, 1942603162]",462100301,ein
1408,295482,"[1023535523, 1346658945, 1275580896, 1700992203, 1598129769, 1992226336]",311656473,ein
1409,424148,[1881684900],364086775,ein
1410,373963,"[1891085155, 1356630602, 1922397272, 1316414121]",743075771,ein
1411,424117,[1306109418],731626627,ein
1412,574241,"[1407362403, 1710358817, 1770905929, 1114567179, 1174068175, 1083114441, 1750560587, 1780196071, 1205304987, 1295235646, 1558866244]",800947405,ein
1413,255694,[1316412588],825462847,ein
1414,203848,"[1891745089, 1043349301, 1740449073, 1285961896, 1164467320, 1447400528, 1376746644, 1801059266, 1437100211, 1760771182, 1780629949, 1417271388, 1073558235, 1962729301, 1851346548, 1801010152, 1255373924, 1770528945, 1487021341, 1710299060, 1255351573, 1588602486, 1902841901, 1497821441, 1649375239, 1689616377, 1093986788, 1649469701, 1487947495, 1700163086, 1588603880, 1821038035, 1518151968, 1760520753, 1871998922, 1205053964, 1548276777, 1336431691, 1588250690, 1790797652, 1902829187, 1558312330, 1841232717, 1497189195, 1497725758, 1932415957, 1013286558, 1962840322, 1467539205]",954481360,ein
1415,700466,"[0, 1679677629, 1053653782]",953527031,ein
1416,392437,[1780633222],203495418,ein
1417,787465,"[1225460264, 1457362261, 1063421212]",330469639,ein
1418,311223,"[1285189449, 1326328717, 1083015754, 1306263777]",800628030,ein
1419,509273,"[1154302271, 1366896300, 1619111416, 1033352125, 1487017471]",941156621,ein
1420,757448,"[1396205050, 1053634725, 1508891649]",831534467,ein
1421,327077,[1518972322],300156851,ein
1422,609185,"[1134638083, 1952660961]",821359315,ein
1423,682586,[1053328781],550823348,ein
1424,283444,"[1306890389, 1215981295, 1124072103, 1942254925, 1124054978, 1033163019]",952321136,ein
1425,570717,[1982151064],812859938,ein
1426,16393,[1548881972],844561214,ein
1427,400191,[1528103561],201282709,ein
1428,73598,[0],260832813,ein
1429,247310,[1659013324],261722556,ein
1430,629732,[1104110642],900727006,ein
1431,682271,"[1912057332, 1114082435, 1588762363, 1689749129]",562606398,ein
1432,762669,[1700807476],770610512,ein
1433,801901,[1942537733],263494212,ein
1434,601866,[1982042479],821777209,ein
1435,686623,[1750384079],946004020,ein
1436,770304,[1932285871],930919267,ein
1437,427428,[1073588646],201627039,ein
1438,528076,"[1013904879, 1619121092]",954639103,ein
1439,376628,"[1558463653, 1093240285, 1790708808, 1518983055, 1801005152, 1164607875, 1881610137]",814484151,ein
1440,532924,[1518280684],364663721,ein
1441,202854,[1477678019],000000000,ein
1442,200712,[1477077816],822274946,ein
1443,687557,[1477587632],954582647,ein
1444,203081,"[1194100198, 1750509048]",472304826,ein
1445,300026,[1285017277],472535448,ein
1446,513556,"[1518455302, 1508100603]",453344797,ein
1447,147618,[1033173844],585572301,ein
1448,250870,[1144222308],330858324,ein
1449,581045,"[1245753748, 1871069500]",822162490,ein
1450,491304,"[1205897568, 1083827471, 1659332062, 1619938099, 1023079365]",952704875,ein
1451,166449,[0],814007194,ein
1452,603105,"[1174556849, 1285720417, 1396939351, 1629257530, 1134244924, 1063822914, 1174539225, 1851554695, 1891918751, 1902812449, 1245771997, 1518974054]",954658396,ein
1453,723503,[1568436798],631184845,ein
1454,188841,[1831289347],942268457,ein
1455,504180,[1427163229],943204352,ein
1456,392062,[1689851461],383926156,ein
1457,635968,[1881015584],464212208,ein
1458,235538,"[1619479508, 1518233949, 1821355306, 1982177853, 1215179460, 1346785805, 1104286137, 1255876710, 1184169641]",651166541,ein
1459,421894,"[1649226077, 1205863255]",946000524,ein
1460,236651,[1255617569],205063536,ein
1461,574771,[1861884348],472440066,ein
1462,591618,[1992197537],462296617,ein
1463,185433,[0],273279388,ein
1464,329553,"[1619576824, 1669660817, 1073794855, 1033177373, 1538533583]",752507129,ein
1465,596274,[1821531682],814526037,ein
1466,387412,[1427164599],953293532,ein
1467,594393,"[1295834091, 1538140017]",841639471,ein
1468,461661,[0],942761692,ein
1469,52847,"[1528159969, 1376502195]",571151104,ein
1470,315126,"[1952962326, 1245653260, 1811246721]",842097851,ein
1471,470374,[1538193776],421654613,ein
1472,332419,[1558749937],473282694,ein
1473,790700,[1972541498],942761692,ein
1474,570495,"[1104192756, 1295816569, 1922374578, 1710151881, 1497021042, 1962656082, 1649238692, 1932475589, 1922189406, 1316027709, 1962778514, 1104906569, 1245653963, 1801060975, 1679654404, 1588794218, 1851835417, 1063686137]",941156276,ein
1475,364669,[1922104710],753019861,ein
1476,23494,[1962737346],208775445,ein
1477,229469,[1518347426],770711051,ein
1478,704309,[1699855213],870760381,ein
1479,502956,[1609938570],680358569,ein
1480,325382,[1790250967],825473875,ein
1481,63005,[1275773004],000000000,ein
1482,511646,"[1932556081, 1467440339, 1891890950]",811810417,ein
1483,165172,[1386762961],113129276,ein
1484,323387,[1346373271],680299684,ein
1485,709481,"[1083662407, 1033167366, 1669420980, 1699723098, 1730138074, 1437107711, 1013966357, 1790734150, 1003864414, 1538624200, 1063461101]",330142586,ein
1486,268069,[1841592979],273981621,ein
1487,319094,[1487694857],942761692,ein
1488,418154,"[1326678053, 1629330501, 1043607385]",473243486,ein
1489,85989,[1609956457],651294406,ein
1490,439755,"[1700143286, 1659673853, 1780937235]",800851846,ein
1491,145124,[1528462819],471907162,ein
1492,534755,"[1003278797, 1710439559, 1942338355, 1558971317, 1083103444, 1215202676, 1467836544, 1689832263]",814243450,ein
1493,157673,[1922163757],912029565,ein
1494,254080,[1558691014],272115023,ein
1495,353709,"[1336723337, 1104185719, 1003849886, 1003027012, 1417910126, 1821289596, 1700969078, 1417994864, 1427155878, 1457362378, 1174620538, 1710940515, 1568822328, 1972559565, 1033142955, 1033401351]",521590951,ein
1496,540466,[1972727493],000000000,ein
1497,277685,[0],770267817,ein
1498,542102,"[1932574597, 1225383607]",475681176,ein
1499,138217,"[1134669344, 1386289056, 1235739301, 1588114219, 1932753076, 1336743079, 1235673260, 1265097067, 1982147369, 1952890600, 1528554250, 1902180722, 1942710108, 1043584683, 1396373155, 1801374079, 1891202453, 1992991079, 1932615580, 1801459789, 1538697990, 1790117760, 1326307646, 1033627054, 1770835514, 1407145832, 1932635273, 1487160990, 1124197306, 1932694031, 1255974754, 1609319086, 1508473760, 1104457886, 1518544584, 1134493778, 1598300170, 1669792073, 1962912048, 1104367234, 1366899759, 1669982815, 1629576566, 1902316219, 1063956019, 1770085466, 1801249537, 1124538202, 1780139899, 1952746117, 1346607009, 1578103917, 1629735360, 1710513809, 1699227439, 1649710781, 1255982773, 1124678370, 1972996338, 1750934832, 1104350909, 1326505215, 1942698170, 1639722317, 1003468604, 1548533177, 1760725642, 1114474004, 1801449764, 1871032185, 1932510930, 1467836544]",275073382,ein
1500,285994,[0],330878296,ein
1501,97989,[1649222506],020535730,ein
1502,651829,[1093002107],240296843,ein
1503,531992,"[1043731847, 1710408513, 1568829265, 1508387309, 1801244041, 1003377300, 1780106880, 1962638486]",770576678,ein
1504,766317,[1942243910],000000000,ein
1505,306157,"[1801481395, 1366442527]",862388382,ein
1506,222831,[1154801272],364907174,ein
1507,647250,"[1235355751, 1104828508, 1043487226, 1710903471, 1841582673, 1114953379, 1386672632, 1770509606, 1316903263, 1770548521, 1619955820, 1285642306, 1316915226, 1205892551, 1609196930, 1760723035, 1982610309, 1447482666, 1194921239, 1194789081, 1831173780, 1437169307, 1750398624, 1982921862, 1508840919, 1265610513]",330399538,ein
1508,340850,[1952673931],812649360,ein
1509,243571,"[1538320916, 1154854206, 1629500301, 1366974248, 1174843957, 1376078006, 1942468319, 1356703045, 1467989061, 1912391814, 1750526604, 1619494044, 1306236518, 1801321443, 1265963243]",822079025,ein
1510,650596,[1407000292],222862167,ein
1511,234934,[1558306738],680547988,ein
1512,423781,[1780221044],843620256,ein
1513,261899,[1033474697],820904466,ein
1514,457296,[1780786939],000000000,ein
1515,43747,[1003966490],000000000,ein
1516,548118,[1669582482],941422466,ein
1517,152971,"[1962415208, 1922016815, 1780692673]",941728791,ein
1518,285238,[1891059127],272133159,ein
1519,127240,[1295279859],202651563,ein
1520,388647,"[1801481395, 1780991497]",862388382,ein
1521,393412,"[1942497979, 1134316326, 1487033023]",473861802,ein
1522,233071,"[1174676720, 1497111736]",952758951,ein
1523,498096,[1689730772],000000000,ein
1524,638350,"[1306871397, 1932134921, 1063447050, 1124053111, 1669407656, 1336174325, 1255366241, 1841225836, 1245257708, 1750316741, 1245265230, 1831383637, 1154356145]",956111785,ein
1525,328020,"[1780736769, 1093776338, 1538545520, 1487669032, 1588663769, 1952434391, 1790746378, 1427019736, 1891718649, 1215061718, 1104067636, 1467413708, 1942260799, 1366467375, 1194374413, 1568975290]",941534475,ein
1526,656524,[1861408643],562334869,ein
1527,429472,"[1124596382, 1225038953]",831960549,ein
1528,634382,"[1841209566, 1265481295, 1134148703, 1396933156, 1699857466, 1962457812, 1316997810, 1386626729, 1235465964, 1871547133, 1891796660, 1780638650, 1780620955, 1114112372]",954651287,ein
1529,106808,[1649666314],473555786,ein
1530,507319,"[1932121514, 1649296807]",956419205,ein
1531,773902,[1003017351],201413484,ein
1532,546155,"[1104206176, 1265875207, 1154715845, 1568069581, 1487251401, 1528054632, 1033716147]",851634852,ein
